Title,Time,Url
4.9 magnitude earthquake felt around Southern California,2020-04-04 02:27 UTC,https://www.mercurynews.com/2020/04/03/4-9-magnitude-earthquake-near-anza-felt-around-southern-california/
Magnitude 2.1 earthquake centered in Tilton,2020-03-15 05:01 UTC,https://www.wmur.com/article/magnitude-21-earthquake-centered-in-tilton/31590554
Puerto Rico earthquake devastation still evident,2020-02-11 01:34 UTC,https://fox61.com/2020/02/10/puerto-rico-earthquake-devastation-still-evident/
Small earthquake reported in south-central Kansas,2020-01-19 18:19 UTC,https://www.ky3.com/content/news/Small-earthquake-reported-in-south-central-Kansas-567122681.html
New York Governor Cuomo to visit earthquake-rattled Puerto Rico,2020-01-14 13:17 UTC,https://abc7ny.com/politics/live-governor-cuomo-to-visit-earthquake-rattled-puerto-rico/5845691/
New York Governor Cuomo to visit earthquake-rattled Puerto Rico,2020-01-13 20:42 UTC,https://abc7ny.com/politics/governor-cuomo-to-visit-earthquake-rattled-puerto-rico/5845691/
"Devastating Puerto Rico earthquake stirs fear, uncertainty for relatives around Philly",2020-01-07 18:25 UTC,https://www.inquirer.com/news/earthquake-puerto-rico-relief-local-efforts-maria-quinones-sanchez-20200107.html
2.1 magnitude earthquake felt in Tilton on Sunday,2020-01-06 10:37 UTC,https://www.wcvb.com/article/21-magnitude-earthquake-felt-in-tilton-on-sunday/30413669
2.1 magnitude earthquake felt in Tilton on Sunday,2020-01-06 04:01 UTC,https://www.wmur.com/article/21-magnitude-earthquake-felt-in-tilton-on-sunday/30408697
Early Morning Earthquake Jolts San Franciscans Awake,2020-12-31 13:52 UTC,https://sanfrancisco.cbslocal.com/2020/12/31/early-morning-earthquake-jolts-san-franciscans-awake/
At least 10 families displaced by earthquake that struck off coast of Mass.,2020-11-08 23:20 UTC,https://www.wcvb.com/article/at-least-10-families-displaced-by-earthquake-that-struck-off-coast-of-massachusetts/34611661
Greece and Turkey rocked by 7.0 magnitude earthquake,2020-10-30 12:59 UTC,https://www.cbsnews.com/news/greece-earthquake-turkey-magnitude-7-today-2020-10-30/
Mild earthquake rattles North County,2020-10-30 00:30 UTC,https://fox5sandiego.com/news/earthquakes/mild-earthquake-rattles-north-county/
"Wildfires, coronavirus and an earthquake collided for California's terrible week",2020-09-20 11:16 UTC,https://www.cnn.com/2020/09/20/us/california-coronavirus-wildfires-earthquake-week-trnd/index.html
"3.1 Magnitude Earthquake Hits Monmouth County, New Jersey",2020-09-09 10:36 UTC,https://newyork.cbslocal.com/2020/09/09/new-jersey-earthquake/
Tsunami warnings in Alaska canceled after state hit with 7.8 earthquake,2020-07-22 08:47 UTC,https://www.hawaiinewsnow.com/2020/07/22/tsunami-warning-issued-near-chignik-alaska-after-earthquake/
Earthquake off Alaska triggers tsuani warning and evacuations,2020-07-22 08:17 UTC,https://www.cbsnews.com/news/earthquake-alaska-tsuani-warning-evacuations-kodiak/
Massive 7.8 Earthquake Strikes Off Alaska's Coast; Tsunami Warning Issued,2020-07-22 07:44 UTC,https://sanfrancisco.cbslocal.com/2020/07/22/massive-7-8-earthquake-strikes-off-alaskas-coast-tsunami-warning-issued/
Earthquake off Alaska triggers tsuani warning and evacuations,2020-07-22 07:23 UTC,https://www.cbsnews.com/news/earthquake-off-alaska-triggers-tsuani-warning-and-evacuations/
New Zealand PM Jacinda Ardern stays cool as earthquake hits during live interview,2020-05-25 02:00 UTC,https://mashable.com/video/jacinda-ardern-new-zealand-earthquake-interview-live/
Small earthquake shakes Bull Shoals Lake area,2020-03-05 18:11 UTC,https://www.ky3.com/content/news/Small-earthquake-shares-Bull-Shoals-Lake-area-568529281.html
Small 1.9 magnitude earthquake felt in Conway on Monday,2020-02-19 20:52 UTC,https://www.wmur.com/article/earthquake-felt-conway-magnitude-1-9-new-hampshire/31004018
Death toll from eastern Turkey earthquake climbs to 20,2020-01-25 07:23 UTC,https://www.ktuu.com/content/news/Death-toll-from-eastern-Turkey-earthquake-climbs-to-20-567290141.html
USGS confirms 3.6 earthquake near Kentucky-Tennessee border,2020-01-20 19:41 UTC,https://www.wdrb.com/news/usgs-confirms-earthquake-near-kentucky-tennessee-border/article_d8c9105a-3bbc-11ea-bf2d-c302f205fac5.html
New York Gov. Andrew Cuomo leads delegation to earthquake-rattled Puerto Rico,2020-01-14 18:35 UTC,https://abc7ny.com/politics/gov-cuomo-leads-delegation-to-earthquake-rattled-puerto-rico/5845691/
New York Governor Cuomo visiting earthquake-rattled Puerto Rico,2020-01-14 15:24 UTC,https://abc7ny.com/politics/governor-cuomo-visiting-earthquake-rattled-puerto-rico/5845691/
"Stratford resident, Salvation Army officer to be deployed to Puerto Rico for earthquake relief",2020-01-13 21:29 UTC,https://www.wtnh.com/top-news/stratford-resident-salvation-army-officer-to-be-deployed-to-puerto-rico-for-earthquake-relief/
'It's really devastating': Recovery efforts underway for earthquake victims in Puerto Rico,2020-01-08 17:34 UTC,https://www.wesh.com/article/its-really-devastating-recovery-efforts-underway-for-earthquake-victims-in-puerto-rico/30444576
"Strong earthquake in Puerto Rico causes one death, eight injuries",2020-01-07 22:35 UTC,https://www.washingtonpost.com/lifestyle/kidspost/strong-earthquake-in-puerto-rico-causes-one-death-eight-injuries/2020/01/07/a7f72bea-2d95-11ea-bcd4-24597950008f_story.html
"Earthquake Preparedness Week continues with the Great Southeast ShakeOut, happening this morning",2020-10-15 11:16 UTC,https://www.foxcarolina.com/news/earthquake-preparedness-week-continues-with-the-great-southeast-shakeout-happening-this-morning/article_ee5fbad8-0ed7-11eb-8dd6-37703e36c14d.html
"Wildfires, Coronavirus, and an Earthquake Collided for California's Terrible Week",2020-09-20 19:12 UTC,https://www.theepochtimes.com/wildfires-coronavirus-and-an-earthquake-collided-for-californias-terrible-week_3506983.html
"3.4 magnitude earthquake hits near San Leandro, 2nd of two quakes",2020-09-06 19:39 UTC,https://abc7news.com/weather/34-magnitude-earthquake-hits-near-san-leandro-2nd-of-two-quakes/6411706/
"3.4 magnitude earthquake hits near San Leandro, 2nd of two quakes",2020-09-06 19:39 UTC,https://abc7.com/weather/34-magnitude-earthquake-hits-near-san-leandro-2nd-of-two-quakes/6411706/
"3.4 magnitude earthquake hits near San Leandro, 2nd of two of quakes",2020-09-06 19:32 UTC,https://abc7.com/weather/34-magnitude-earthquake-hits-near-san-leandro-2nd-of-two-of-quakes/6411706/
WATCH: Surveillance video shows workers' reaction as earthquake hits,2020-09-04 18:50 UTC,https://www.fox44news.com/news/watch-surveillance-video-shows-workers-reaction-as-earthquake-hits/
WATCH: Surveillance video shows workers' reaction as earthquake hits,2020-09-04 16:03 UTC,https://kdvr.com/news/national/watch-surveillance-video-shows-workers-reaction-as-earthquake-hits/
4.2 magnitude earthquake hits L.A. overnight,2020-07-30 12:26 UTC,https://www.cbsnews.com/news/earthquake-la-today-2020-0730/
Tsunami warnings in Alaska canceled after state hit with 7.8 earthquake,2020-07-22 08:47 UTC,https://www.fox8live.com/2020/07/22/tsunami-warning-issued-near-chignik-alaska-after-earthquake/
Tsunami warnings in Alaska canceled after state hit with 7.8 earthquake,2020-07-22 08:47 UTC,https://www.wwnytv.com/2020/07/22/tsunami-warning-issued-near-chignik-alaska-after-earthquake/
Tsunami warnings in Alaska canceled after state hit with 7.8 earthquake,2020-07-22 08:47 UTC,https://www.wflx.com/2020/07/22/tsunami-warning-issued-near-chignik-alaska-after-earthquake/
Tsunami warnings in Alaska canceled after state hit with 7.8 earthquake,2020-07-22 08:47 UTC,https://www.kplctv.com/2020/07/22/tsunami-warning-issued-near-chignik-alaska-after-earthquake/
Tsunami warnings in Alaska canceled after state hit with 7.8 earthquake,2020-07-22 08:47 UTC,https://www.kold.com/2020/07/22/tsunami-warning-issued-near-chignik-alaska-after-earthquake/
"Tsunami warning issued near Chignik, Alaska, after 7.8 earthquake",2020-07-22 08:32 UTC,https://www.wlbt.com/2020/07/22/tsunami-warning-issued-near-chignik-alaska-after-earthquake/
"Tsunami warning issued near Chignik, Alaska, after 7.8 earthquake",2020-07-22 08:32 UTC,https://www.wbtv.com/2020/07/22/tsunami-warning-issued-near-chignik-alaska-after-earthquake/
"Tsunami warning issued near Chignik, Alaska, after 7.8 earthquake",2020-07-22 08:32 UTC,https://www.nbc29.com/2020/07/22/tsunami-warning-issued-near-chignik-alaska-after-earthquake/
Central California Earthquake Felt Throughout The State,2020-06-24 20:06 UTC,https://losangeles.cbslocal.com/2020/06/24/lone-pine-earthquake-southern-california-aftershocks/
US 95 earthquake repairs will detour drivers for 2 weeks starting June 3,2020-05-29 19:36 UTC,https://www.8newsnow.com/news/local-news/us-95-earthquake-repairs-will-detour-drivers-for-2-weeks-starting-june-3/
Major Earthquake Swarm Rocks Western Nevada; Shaking Felt In Northern California,2020-05-15 12:04 UTC,https://sanfrancisco.cbslocal.com/2020/05/15/major-earthquake-swarm-rocks-western-nevada-shaking-felt-in-northern-california/
USGS reports magnitude-6.4 earthquake in western Nevada,2020-05-15 07:46 UTC,https://www.ktuu.com/content/news/USGS-reports-magnitude-64-earthquake-in-western-Nevada--570498301.html
Magnitude 5.2 Earthquake Rattles Famed Sierra Nevada Ghost Town Bodie,2020-04-11 16:47 UTC,https://sanfrancisco.cbslocal.com/2020/04/11/earthquake-rattles-famed-ghost-town-bodie/
Magnitude 6.5 earthquake strikes in Idaho,2020-03-31 22:53 UTC,https://www.ky3.com/content/news/Magnitude-65-earthquake-strikes-in-Idaho-569269821.html
Magnitude-3.5 Earthquake Hits Desert Near Ridgecrest,2020-03-17 13:55 UTC,https://losangeles.cbslocal.com/2020/03/17/3-5-earthquake-near-ridgecrest/
State congressional candidate takes a break from campaigning to help earthquake victims in Puerto Rico,2020-01-31 01:11 UTC,https://www.wtnh.com/news/international/state-congressional-candidate-takes-a-break-from-campaigning-to-help-earthquake-victims-in-puerto-rico/
"After another Puerto Rico earthquake, the U.S. keeps ignoring 3 million Americans | Opinion",2020-01-29 14:30 UTC,https://www.inquirer.com/opinion/commentary/puerto-rico-earthquake-aid-us-territory-20200129.html
7.7-magnitude earthquake hits between Cuba and Jamaica,2020-01-28 21:16 UTC,https://www.cbsnews.com/news/jamaica-earthquake-cuba-caribbean-sea-tsunami-threat-today-2020-01-28/
"Death toll stands at 22 in Turkish earthquake; 1,000 hurt",2020-01-25 11:50 UTC,https://www.bostonglobe.com/2020/01/25/world/death-toll-stands-22-turkish-earthquake-1000-hurt/
LOCALS STEP UP FOR PUERTO RICAN EARTHQUAKE RELIEF,2020-01-23 05:01 UTC,https://www.rocklandtimes.com/2020/01/23/locals-step-up-for-puerto-rican-earthquake-relief/
Earthquake-damaged buildings cripple Puerto Rico,2020-01-17 05:13 UTC,https://www.cnn.com/2020/01/16/us/puerto-rico-earthquake-damaged-buildings/index.html
New York City sending more help to earthquake-ravaged Puerto Rico,2020-01-14 20:14 UTC,https://abc7ny.com/politics/live-new-york-city-sending-more-help-to-earthquake-ravaged-puerto-rico/5849541/
Exclusive: Waterbury man escapes earthquake in Puerto Rico,2020-01-10 23:59 UTC,https://www.wtnh.com/news/connecticut/new-haven/exclusive-waterbury-man-escapes-earthquake-in-puerto-rico/
Puerto Rico Earthquake Aftermath Worsens; Government Overwhelmed,2020-01-10 08:47 UTC,https://www.voanews.com/usa/puerto-rico-earthquake-aftermath-worsens-government-overwhelmed
Black Hills local experiences earthquake in Puerto Rico,2020-01-08 22:01 UTC,https://www.blackhillsfox.com/content/news/Black-Hills-local-experiences-earthquake-in-Puerto-Rico-566820761.html
Derry woman vacationing in Puerto Rico describes earthquake,2020-01-07 23:24 UTC,https://www.wmur.com/article/derry-woman-vacationing-in-puerto-rico-describes-earthquake/30435265
Earthquake in Puerto Rico today:5.7-magnitude quake strikes south of the island today -- live updates,2020-01-06 12:04 UTC,https://www.cbsnews.com/news/puerto-rico-earthquake-5-7-magnitude-quake-strikes-just-south-of-the-island-today-live-updates/
Volcano erupts on Hawaii's Big Island before earthquake,2020-12-21 14:22 UTC,https://www.khq.com/regional/volcano-erupts-on-hawaiis-big-island-before-earthquake/article_000d8eb2-5417-5e83-8dda-a2cc7120329c.html
Hawaii's Kilauea volcano erupts following earthquake,2020-12-21 13:30 UTC,https://abc7ny.com/hawaiis-kilauea-volcano-erupts-following-earthquake/8947548/
Magnitude 4.0 earthquake rattles Massachusetts and Rhode Island,2020-11-08 15:36 UTC,https://www.cbsnews.com/news/earthquake-massachusetts-rhode-island-4-0-magnitude/
"At least 30 killed in Turkey earthquake, teenager rescued from rubble",2020-10-31 21:31 UTC,https://www.kold.com/2020/10/31/least-killed-turkey-earthquake-teenager-rescued-rubble/
Major Earthquake Retrofit Work Complete At Lake Merced Pump Station,2020-10-17 00:51 UTC,https://sanfrancisco.cbslocal.com/2020/10/16/hetch-hetchy-earthquake-retrofit-lake-merced-pump-station/
WATCH: Surveillance video shows workers' reaction as earthquake hits in Florida,2020-09-04 17:05 UTC,https://www.brproud.com/news/watch-surveillance-video-shows-workers-reaction-as-earthquake-hits-in-florida/
Preliminary M3.5 Earthquake Strikes Near Yorba Linda,2020-08-03 22:27 UTC,https://losangeles.cbslocal.com/2020/08/03/preliminary-m3-5-earthquake-strikes-near-yorba-linda/
M3.5 Earthquake Strikes Near Yorba Linda,2020-08-03 22:27 UTC,https://losangeles.cbslocal.com/2020/08/03/m3-5-earthquake-strikes-near-yorba-linda/
"Tsunami warning issued near Chignik, Alaska, after 7.8 earthquake",2020-07-22 08:32 UTC,https://www.keyc.com/2020/07/22/tsunami-warning-issued-near-chignik-alaska-after-earthquake/
"Tsunami warning issued near Chignik, Alaska, after 7.8 earthquake",2020-07-22 08:32 UTC,https://www.live5news.com/2020/07/22/tsunami-warning-issued-near-chignik-alaska-after-earthquake/
"Tsunami warning issued near Chignik, Alaska, after 7.8 earthquake",2020-07-22 08:32 UTC,https://www.fox19.com/2020/07/22/tsunami-warning-issued-near-chignik-alaska-after-earthquake/
"Tsunami warning issued near Chignik, Alaska, after 7.8 earthquake",2020-07-22 08:20 UTC,https://www.wbrc.com/2020/07/22/tsunami-warning-issued-near-chignik-alaska-after-earthquake/
Central California Earthquake Felt Throughout The State,2020-06-24 18:00 UTC,https://losangeles.cbslocal.com/2020/06/24/lone-pine-earthquake-southern-california/
4.3 earthquake felt about 9 miles from Girdwood,2020-06-18 16:49 UTC,https://www.ktuu.com/content/news/43-earthquake-felt-about-9-miles-from-Girdwood-571350871.html
New Zealand Prime Minister Jacinda Ardern reacts to earthquake during live TV interview,2020-05-24 23:56 UTC,https://www.cbsnews.com/news/new-zealand-earthquake-prime-minister-jacinda-ardern-caught-on-camera-live-tv-interview-2020-05-24/
USGS reports magnitude-6.4 earthquake in western Nevada,2020-05-15 11:46 UTC,https://www.wdbj7.com/content/news/USGS-reports-magnitude-64-earthquake-in-western-Nevada--570498301.html?ref=301
"5.7-magnitude earthquake shakes Salt Lake County, Utah",2020-03-18 13:49 UTC,https://www.cbsnews.com/news/earthquake-salt-lake-city-5-7-magnitude-today-live-updates-2020-03-18/
Magnitude 5.9 earthquake shakes Northern California coast,2020-03-09 03:51 UTC,https://www.mercurynews.com/2020/03/08/magnitude-5-9-earthquake-shakes-northern-california-coast/
Small earthquake recorded in Muhlenberg County Thursday morning,2020-02-27 15:53 UTC,https://www.wbko.com/content/news/Small-earthquake-recorded-in-Muhlenberg-County-Thursday-morning-568244801.html
"Senator Blumenthal, Channel 3 surveying earthquake damage in Puerto Rico",2020-02-21 04:04 UTC,https://www.wfsb.com/news/senator-blumenthal-channel-surveying-earthquake-damage-in-puerto-rico/article_4b30e054-545f-11ea-9f06-cf0bffd99e12.html
"1.9 magnitude earthquake registered near Ransomville, USGS reports",2020-01-22 22:02 UTC,https://www.wkbw.com/news/local-news/1-9-magnitude-earthquake-registered-near-ransomville-usgs-reports
Millions Going Hungry in Haiti 10 Years After Devastating Earthquake,2020-01-18 17:50 UTC,https://www.voanews.com/americas/millions-going-hungry-haiti-10-years-after-devastating-earthquake
"Earthquake shakes 60 miles north of Helena, Montana",2020-01-12 21:20 UTC,https://www.kfyrtv.com/content/news/Earthquake-shakes-60-miles-north-of-Helena-Montana-566925111.html
Public health emergency declared in Puerto Rico after deadly earthquake and aftershocks,2020-01-09 17:37 UTC,https://www.cnn.com/2020/01/09/us/puerto-rico-earthquake-thursday/index.html
"Puerto Rico earthquake: Costa Sur Power Plant severely damaged, hindering efforts to restore power to island",2020-01-09 12:27 UTC,https://www.cbsnews.com/news/puerto-rico-earthquake-costa-sur-power-plant-severely-damaged-hindering-efforts-to-restore-power-to-island/
News anchors flee set during earthquake in Puerto Rico,2020-01-08 01:58 UTC,https://www.cnn.com/videos/us/2020/01/07/puerto-rico-earthquake-news-set-anchors-orig-llr.cnn
USGS: 6.3-Magnitude Earthquake Rocks Philippines,2020-12-25 02:02 UTC,https://www.voanews.com/east-asia-pacific/usgs-63-magnitude-earthquake-rocks-philippines
Wichita records largest earthquake in at least 5 years,2020-12-20 00:43 UTC,https://www.ozarksfirst.com/local-news/regional-news/wichita-records-largest-earthquake-in-at-least-5-years/
16-Foot 'Earthquake Fish' Caught After Quakes Strike Coast of Taiwan,2020-12-04 10:40 UTC,https://www.theepochtimes.com/16-foot-earthquake-fish-caught-after-quakes-strike-coast-of-taiwan_3586728.html
Rescuers Pull Girl Alive From Collapsed Apartment 4 Days After Earthquake in Turkey,2020-11-06 08:57 UTC,https://www.theepochtimes.com/rescuers-pull-girl-alive-from-collapsed-apartment-4-days-after-earthquake-in-turkey_3567634.html
"Video shows WWII ""earthquake bomb"" exploding in channel near Baltic Sea",2020-10-14 12:26 UTC,https://www.cbsnews.com/news/world-war-ii-earthquake-bomb-explodes-defusal-poland/
WATCH: Surveillance video shows workers' reaction as earthquake hits,2020-09-04 16:22 UTC,https://myfox8.com/news/watch-surveillance-video-shows-workers-reaction-as-earthquake-hits/
Rural highways used as earthquake detours will get $2.3M repaving work,2020-08-19 02:08 UTC,https://www.8newsnow.com/news/local-news/rural-highways-used-as-earthquake-detours-will-get-2-3m-repaving-work/
USGS reports magnitude-6.4 earthquake in western Nevada,2020-05-15 12:08 UTC,https://www.bostonglobe.com/2020/05/15/nation/usgs-reports-magnitude-64-earthquake-western-nevada/
Scientists closely monitor underwater volcano off Hawaii after rare earthquake swarm,2020-05-13 20:29 UTC,https://www.hawaiinewsnow.com/2020/05/13/scientists-closely-monitor-underwater-volcano-off-hawaii-after-rare-earthquake-swarm/
Earthquake reported near Kentucky-Tennessee border,2020-04-29 16:17 UTC,https://www.wbtv.com/2020/04/29/earthquake-reported-near-kentucky-tennessee-border/
"BRIEF-Magnitude 5.7 Earthquake Hits 4 Kms NNE Of Magna, Utah - USGS",2020-03-18 13:33 UTC,https://www.reuters.com/article/brief-magnitude-57-earthquake-hits-4-kms/brief-magnitude-57-earthquake-hits-4-kms-nne-of-magna-utah-usgs-idUSFWN2BB11F
Another Earthquake Strikes Near Puerto Rico,2020-02-04 17:45 UTC,https://www.baynews9.com/fl/tampa/news/2020/02/04/earthquake-strikes-near-puerto-rico
New York deploys aid team to Puerto Rico earthquake areas,2020-02-03 02:14 UTC,https://www.wcax.com/content/news/New-York-deploys-aid-team-to-Puerto-Rico-earthquake-areas-567513151.html
New York City sending more help to earthquake-ravaged Puerto Rico,2020-01-14 20:33 UTC,https://abc7ny.com/politics/nyc-sending-more-help-to-earthquake-ravaged-puerto-rico/5849541/
South Philly Barbacoa Holding Four-Day Pop-up Fundraiser To Support Earthquake Relief Efforts In Puerto Rico,2020-01-12 03:01 UTC,https://philadelphia.cbslocal.com/2020/01/11/south-philly-barbacoa-puerto-rico-earthquake-relief-fundraiser/
Floridians launch fundraising effort to help Puerto Rico after earthquake,2020-01-09 22:36 UTC,https://www.abcactionnews.com/news/region-hillsborough/floridians-launch-fundraising-effort-to-help-puerto-rico-after-earthquake
2.9-magnitude earthquake strikes South Texas near San Antonio,2020-01-08 13:02 UTC,https://www.wmar2news.com/news/national/2-9-magnitude-earthquake-strikes-south-texas-near-san-antonio
2.9-magnitude earthquake strikes South Texas near San Antonio,2020-01-08 13:02 UTC,https://www.kgun9.com/news/national/2-9-magnitude-earthquake-strikes-south-texas-near-san-antonio
2.9-magnitude earthquake strikes South Texas near San Antonio,2020-01-08 13:02 UTC,https://www.wkbw.com/news/national/2-9-magnitude-earthquake-strikes-south-texas-near-san-antonio
2.9-magnitude earthquake strikes South Texas near San Antonio,2020-01-08 13:02 UTC,https://www.kivitv.com/news/national/2-9-magnitude-earthquake-strikes-south-texas-near-san-antonio
2.9-magnitude earthquake strikes South Texas near San Antonio,2020-01-08 13:02 UTC,https://www.fox4now.com/news/national/2-9-magnitude-earthquake-strikes-south-texas-near-san-antonio
2.9-magnitude earthquake strikes South Texas near San Antonio,2020-01-08 13:02 UTC,https://www.fox47news.com/news/national/2-9-magnitude-earthquake-strikes-south-texas-near-san-antonio
2.9-magnitude earthquake strikes South Texas near San Antonio,2020-01-08 13:02 UTC,https://www.abcactionnews.com/news/national/2-9-magnitude-earthquake-strikes-south-texas-near-san-antonio
"Powerful 7.8 earthquake hits Alaska isles, tsunami possible",2020-07-22 07:40 UTC,https://www.bostonglobe.com/2020/07/22/nation/powerful-78-earthquake-hits-alaska-isles-tsunami-possible/
Earthquake rattles southeastern Arizona,2020-04-22 13:51 UTC,https://www.kold.com/2020/04/22/earthquake-rattles-southeastern-arizona/
BRIEF-Merit Medical Response to Earthquake in Salt Lake City,2020-03-18 16:49 UTC,https://www.reuters.com/article/brief-merit-medical-response-to-earthqua/brief-merit-medical-response-to-earthquake-in-salt-lake-city-idUSFWN2BB123
BRIEF-Merit Medical Response to Earthquake in Salt Lake City,2020-03-18 16:49 UTC,https://uk.reuters.com/article/brief-merit-medical-response-to-earthqua/brief-merit-medical-response-to-earthquake-in-salt-lake-city-idUKFWN2BB123
New York deploys aid team to Puerto Rico earthquake areas,2020-02-02 22:11 UTC,https://www.mychamplainvalley.com/news/local-news/new-york-deploys-aid-team-to-puerto-rico-earthquake-areas/
Relief drive underway in N. Charleston to help Puerto Rico earthquake victims,2020-01-27 11:28 UTC,https://www.live5news.com/2020/01/27/relief-drive-underway-n-charleston-help-puerto-rico-earthquake-victims/
Nashua Salvation Army Lieutenant helping with Puerto Rico earthquake relief,2020-01-23 04:02 UTC,https://www.wmur.com/article/nashua-salvation-army-lieutenant-helping-with-puerto-rico-earthquake-relief/30636207
Broward Shelter Takes In Pets Rescued From Earthquake-Riddled Puerto Rico,2020-01-19 20:47 UTC,https://www.nbcmiami.com/news/local/all-about-animals/broward-shelter-takes-in-pets-rescued-from-earthquake-riddled-puerto-rico/2178802/
Puerto Rico earthquake aftermath deepens as govt seeks help,2020-01-10 09:49 UTC,https://www.wtnh.com/news/national/puerto-rico-earthquake-aftermath-deepens-as-govt-seeks-help/
Derry woman describes feeling earthquake in Puerto Rico; NH man with family there speaks out,2020-01-08 03:41 UTC,https://www.wmur.com/article/derry-woman-describes-feeling-earthquake-in-puerto-rico-nh-man-with-family-there-speaks-out/30436442
Coronavirus in Japan sees flooding and earthquake victims seek shelter in cars,2020-07-09 10:59 UTC,https://www.cbsnews.com/news/coronavirus-in-japan-sees-flooding-and-earthquake-victims-seek-shelter-in-cars/
Updates: 4.2 earthquake/aftershock felt in the Salt Lake Valley,2020-04-15 03:04 UTC,https://kutv.com/news/local/updates-42-earthquakeaftershock-felt-in-the-salt-lake-valley
Irish Election Produces an Earthquake as Sinn Fein Tops Poll,2020-02-11 07:36 UTC,https://www.theepochtimes.com/irish-election-produces-an-earthquake-as-sinn-fein-tops-poll_3233546.html
New Jersey State Police Troopers Heading To Puerto Rico To Aid In Earthquake Recovery Efforts,2020-01-21 15:47 UTC,https://philadelphia.cbslocal.com/2020/01/21/new-jersey-state-police-troopers-heading-to-puerto-rico-to-aid-in-earthquake-recovery-efforts/
Earthquake rumbles California — 5.8-magnitude temblor strikes near Lone Pine,2020-06-24 18:11 UTC,https://www.sacbee.com/news/california/article243767312.html
Carlos Correa raising money after another earthquake in Puerto Rico,2020-01-11 16:23 UTC,https://abc13.com/carlos-correa-raising-money-after-earthquakes-in-puerto-rico/5838393/
"5.1-magnitude earthquake shakes parts of the Southeast early Sunday, officials say",2020-08-09 13:37 UTC,https://www.newsobserver.com/news/state/north-carolina/article244835022.html
Carlos Correa's foundation to send supplies to Puerto Rico earthquake victims,2020-01-20 14:12 UTC,https://abc13.com/carlos-correa-to-send-supplies-to-puerto-rico-quake-victims/5864387/
Haiti's earthquake 10 years later: Children are paying a price as the world moves on,2020-01-15 11:04 UTC,https://www.kansascity.com/opinion/opn-columns-blogs/syndicated-columnists/article239291203.html
Rehab in works for old Nevada hotel damaged in earthquake,2020-01-03 07:55 UTC,https://www.miamiherald.com/entertainment/celebrities/article238933708.html
Rehab in works for old Nevada hotel damaged in earthquake,2020-01-03 07:55 UTC,https://www.idahostatesman.com/entertainment/article238933708.html
"2.2-magnitude earthquake rattles North Georgia neighborhood, geologists say",2020-12-10 15:04 UTC,https://www.macon.com/news/state/georgia/article247749680.html
"Pair of 3.5 aftershocks rattle Anza, two days after larger earthquake",2020-04-05 23:44 UTC,https://abc7.com/pair-of-35-aftershocks-rattle-anza/6079487/
"2.4-magnitude earthquake is latest to rattle Georgia, geologists say",2020-03-06 17:58 UTC,https://www.macon.com/news/state/georgia/article240958146.html
Philadelphians looking to assist Puerto Ricans after massive earthquake,2020-01-09 04:45 UTC,https://6abc.com/philadelphians-looking-to-assist-puerto-ricans-after-massive-quake/5828200/
Boise shakes again with one of the strongest aftershocks of the March earthquake,2020-06-25 05:40 UTC,https://www.idahostatesman.com/news/local/community/boise/article243785107.html
"For Puerto Rico's earthquake families, trauma continues thousands of miles from home",2020-01-29 18:37 UTC,https://www.cnn.com/2020/01/29/us/puerto-rico-earthquakes-new-york-family/index.html
Dogs saved from earthquake-ravaged Puerto Rico up for adoption in New Jersey,2020-01-21 18:48 UTC,https://abc7ny.com/pets-animals/dogs-saved-from-quake-ravaged-puerto-rico-up-for-adoption-in-nj/5867869/
Chef Jos Andrs activates charity to serve meals in Puerto Rico after earthquake,2020-01-07 19:12 UTC,https://thehill.com/blogs/in-the-know/in-the-know/477170-chef-jose-andres-activates-charity-to-serve-meals-in-puerto
"5.8-magnitude earthquake hits off southern coast of Puerto Rico, damage reported",2020-01-06 12:45 UTC,https://abc7.com/58-magnitude-quake-strikes-puerto-rico-damage-reported/5818306/
Wichita records largest earthquake in at least five years as multiple shakes hit area,2020-12-19 19:39 UTC,https://www.kansas.com/news/local/article247972660.html
Council in New Haven seeks to raise money for Puerto Rico earthquake relief,2020-01-20 18:35 UTC,https://www.wfsb.com/news/council-in-new-haven-seeks-to-raise-money-for-puerto/article_e03af8fe-3bb1-11ea-bbdf-37e26efc267f.html
Florida Senator Rick Scott on situation in Puerto Rico after earthquake,2020-01-10 22:28 UTC,https://www.miamiherald.com/news/nation-world/national/article239179983.html
"Earthquake damage could leave major Puerto Rico power plant out of action for a year, official says",2020-01-09 22:33 UTC,https://www.cnn.com/2020/01/09/us/puerto-rico-electric-power/index.html
"House Democrats pass Puerto Rico earthquake relief bill, but White House opposes it",2020-02-07 17:14 UTC,https://www.miamiherald.com/news/politics-government/article240078873.html
"5.7-magnitude earthquake hits off southern coast of Puerto Rico, damage reported",2020-01-06 11:33 UTC,https://abc7.com/57-magnitude-quake-strikes-puerto-rico-damage-reported/5818306/
"Powerful earthquake shakes southern Mexico, at least 4 dead",2020-06-23 21:56 UTC,https://gazette.com/ap/international/powerful-earthquake-shakes-southern-mexico-at-least-4-dead/article_7c0de78d-5e2b-5b69-82e0-02f47702250e.html
Turkey's desperate search for earthquake survivors,2020-11-02 12:43 UTC,https://uk.reuters.com/news/picture/turkeys-desperate-search-for-earthquake-idUKRTX86DGC
